IpAddress;Test Number;Metric;Value
10.146.0.131;38;owDelayAvg.sd;1
10.146.0.131;39;owDelayAvg.sd;1
10.146.0.131;40;owDelayAvg.sd;1
10.146.0.131;41;owDelayAvg.sd;1
10.146.0.131;42;owDelayAvg.sd;1
10.146.0.131;43;owDelayAvg.sd;1
10.146.0.131;44;owDelayAvg.sd;1
10.146.0.131;45;owDelayAvg.sd;1
10.146.0.131;46;owDelayAvg.sd;1
10.146.0.131;47;owDelayAvg.sd;1
10.146.0.131;48;owDelayAvg.sd;1
10.146.0.131;49;owDelayAvg.sd;1
10.146.0.131;50;owDelayAvg.sd;1
10.146.0.131;51;owDelayAvg.sd;0
10.146.0.131;52;owDelayAvg.sd;0
10.146.0.131;53;owDelayAvg.sd;0
10.146.0.131;54;owDelayAvg.sd;0
10.146.0.131;55;owDelayAvg.sd;0
10.146.0.131;56;owDelayAvg.sd;0
10.146.0.131;57;owDelayAvg.sd;0
10.146.0.131;58;owDelayAvg.sd;0
10.146.0.131;59;owDelayAvg.sd;0
10.146.0.131;60;owDelayAvg.sd;0
10.146.0.131;61;owDelayAvg.sd;0
10.146.0.131;62;owDelayAvg.sd;0
10.146.0.131;63;owDelayAvg.sd;0
10.146.0.131;64;owDelayAvg.sd;0
10.146.0.131;65;owDelayAvg.sd;0
10.146.0.131;66;owDelayAvg.sd;0
10.146.0.131;67;owDelayAvg.sd;0
10.146.0.131;68;owDelayAvg.sd;0
10.146.0.131;69;owDelayAvg.sd;0
10.146.0.131;70;owDelayAvg.sd;0
10.146.0.131;71;owDelayAvg.sd;0
10.146.0.131;72;owDelayAvg.sd;0
10.146.0.131;73;owDelayAvg.sd;0
10.146.0.131;74;owDelayAvg.sd;0
10.146.0.131;75;owDelayAvg.sd;0
10.146.0.131;76;owDelayAvg.sd;0
10.146.0.131;77;owDelayAvg.sd;0
10.146.0.131;78;owDelayAvg.sd;0
10.146.0.131;79;owDelayAvg.sd;0
10.146.0.131;80;owDelayAvg.sd;0
10.146.0.131;81;owDelayAvg.sd;0
10.146.0.131;82;owDelayAvg.sd;0
10.146.0.131;83;owDelayAvg.sd;0
10.146.0.131;84;owDelayAvg.sd;0
10.146.0.131;85;owDelayAvg.sd;0
10.146.0.131;86;owDelayAvg.sd;0
10.146.0.131;87;owDelayAvg.sd;0
10.146.0.131;88;owDelayAvg.sd;0
10.146.0.131;89;owDelayAvg.sd;0
10.146.0.131;90;owDelayAvg.sd;0
10.146.0.131;91;owDelayAvg.sd;0
10.146.0.131;92;owDelayAvg.sd;0
10.146.0.131;93;owDelayAvg.sd;0
10.146.0.131;94;owDelayAvg.sd;0
10.146.0.131;95;owDelayAvg.sd;0
10.146.0.131;96;owDelayAvg.sd;0
10.146.0.131;97;owDelayAvg.sd;0
10.146.0.131;98;owDelayAvg.sd;0
10.146.0.131;99;owDelayAvg.sd;0
10.146.0.131;100;owDelayAvg.sd;0
10.146.0.131;1;owDelayMin.ds;0
10.146.0.131;2;owDelayMin.ds;0
10.146.0.131;3;owDelayMin.ds;0
10.146.0.131;4;owDelayMin.ds;0
10.146.0.131;5;owDelayMin.ds;0
10.146.0.131;6;owDelayMin.ds;0
10.146.0.131;7;owDelayMin.ds;0
10.146.0.131;8;owDelayMin.ds;0
10.146.0.131;9;owDelayMin.ds;0
10.146.0.131;10;owDelayMin.ds;0
10.146.0.131;11;owDelayMin.ds;0
10.146.0.131;12;owDelayMin.ds;0
10.146.0.131;13;owDelayMin.ds;0
10.146.0.131;14;owDelayMin.ds;0
10.146.0.131;15;owDelayMin.ds;0
10.146.0.131;16;owDelayMin.ds;0
10.146.0.131;17;owDelayMin.ds;0
10.146.0.131;18;owDelayMin.ds;0
10.146.0.131;19;owDelayMin.ds;0
10.146.0.131;20;owDelayMin.ds;0
10.146.0.131;21;owDelayMin.ds;0
10.146.0.131;22;owDelayMin.ds;0
10.146.0.131;23;owDelayMin.ds;0
10.146.0.131;24;owDelayMin.ds;0
10.146.0.131;25;owDelayMin.ds;0
10.146.0.131;26;owDelayMin.ds;0
10.146.0.131;27;owDelayMin.ds;0
10.146.0.131;28;owDelayMin.ds;0
10.146.0.131;29;owDelayMin.ds;0
10.146.0.131;30;owDelayMin.ds;0
10.146.0.131;31;owDelayMin.ds;0
10.146.0.131;32;owDelayMin.ds;0
10.146.0.131;33;owDelayMin.ds;0
10.146.0.131;34;owDelayMin.ds;0
10.146.0.131;35;owDelayMin.ds;0
10.146.0.131;36;owDelayMin.ds;0
10.146.0.131;37;owDelayMin.ds;0
10.146.0.131;38;owDelayMin.ds;0
10.146.0.131;39;owDelayMin.ds;0
10.146.0.131;40;owDelayMin.ds;0
10.146.0.131;41;owDelayMin.ds;0
10.146.0.131;42;owDelayMin.ds;0
10.146.0.131;43;owDelayMin.ds;0
10.146.0.131;44;owDelayMin.ds;0
10.146.0.131;45;owDelayMin.ds;0
10.146.0.131;46;owDelayMin.ds;0
10.146.0.131;47;owDelayMin.ds;0
10.146.0.131;48;owDelayMin.ds;0
10.146.0.131;49;owDelayMin.ds;0
10.146.0.131;50;owDelayMin.ds;0
10.146.0.131;51;owDelayMin.ds;0
10.146.0.131;52;owDelayMin.ds;0
10.146.0.131;53;owDelayMin.ds;0
10.146.0.131;54;owDelayMin.ds;0
10.146.0.131;55;owDelayMin.ds;0
10.146.0.131;56;owDelayMin.ds;0
10.146.0.131;57;owDelayMin.ds;0
10.146.0.131;58;owDelayMin.ds;0
10.146.0.131;59;owDelayMin.ds;0
10.146.0.131;60;owDelayMin.ds;0
10.146.0.131;61;owDelayMin.ds;0
10.146.0.131;62;owDelayMin.ds;0
10.146.0.131;63;owDelayMin.ds;0
10.146.0.131;64;owDelayMin.ds;0
10.146.0.131;65;owDelayMin.ds;0
10.146.0.131;66;owDelayMin.ds;0
10.146.0.131;67;owDelayMin.ds;0
10.146.0.131;68;owDelayMin.ds;0
10.146.0.131;69;owDelayMin.ds;0
10.146.0.131;70;owDelayMin.ds;0
10.146.0.131;71;owDelayMin.ds;0
10.146.0.131;72;owDelayMin.ds;0
10.146.0.131;73;owDelayMin.ds;0
10.146.0.131;74;owDelayMin.ds;0
10.146.0.131;75;owDelayMin.ds;0
10.146.0.131;76;owDelayMin.ds;0
10.146.0.131;77;owDelayMin.ds;0
10.146.0.131;78;owDelayMin.ds;0
10.146.0.131;79;owDelayMin.ds;0
10.146.0.131;80;owDelayMin.ds;0
10.146.0.131;81;owDelayMin.ds;0
10.146.0.131;82;owDelayMin.ds;0
10.146.0.131;83;owDelayMin.ds;0
10.146.0.131;84;owDelayMin.ds;0
10.146.0.131;85;owDelayMin.ds;0
10.146.0.131;86;owDelayMin.ds;0
10.146.0.131;87;owDelayMin.ds;0
10.146.0.131;88;owDelayMin.ds;0
10.146.0.131;89;owDelayMin.ds;0
10.146.0.131;90;owDelayMin.ds;0
10.146.0.131;91;owDelayMin.ds;0
10.146.0.131;92;owDelayMin.ds;0
10.146.0.131;93;owDelayMin.ds;0
10.146.0.131;94;owDelayMin.ds;0
10.146.0.131;95;owDelayMin.ds;0
10.146.0.131;96;owDelayMin.ds;0
10.146.0.131;97;owDelayMin.ds;0
10.146.0.131;98;owDelayMin.ds;0
10.146.0.131;99;owDelayMin.ds;0
10.146.0.131;100;owDelayMin.ds;0
10.146.0.131;1;owDelayMax.ds;7
10.146.0.131;2;owDelayMax.ds;7
10.146.0.131;3;owDelayMax.ds;5
10.146.0.131;4;owDelayMax.ds;3
10.146.0.131;5;owDelayMax.ds;7
10.146.0.131;6;owDelayMax.ds;7
10.146.0.131;7;owDelayMax.ds;5
10.146.0.131;8;owDelayMax.ds;7
10.146.0.131;9;owDelayMax.ds;4
10.146.0.131;10;owDelayMax.ds;5
10.146.0.131;11;owDelayMax.ds;5
10.146.0.131;12;owDelayMax.ds;4
10.146.0.131;13;owDelayMax.ds;4
10.146.0.131;14;owDelayMax.ds;4
10.146.0.131;15;owDelayMax.ds;9
10.146.0.131;16;owDelayMax.ds;7
10.146.0.131;17;owDelayMax.ds;5
10.146.0.131;18;owDelayMax.ds;4
10.146.0.131;19;owDelayMax.ds;0
10.146.0.131;20;owDelayMax.ds;0
10.146.0.131;21;owDelayMax.ds;0
10.146.0.131;22;owDelayMax.ds;0
10.146.0.131;23;owDelayMax.ds;0
10.146.0.131;24;owDelayMax.ds;0
10.146.0.131;25;owDelayMax.ds;0
10.146.0.131;26;owDelayMax.ds;0
10.146.0.131;27;owDelayMax.ds;0
10.146.0.131;28;owDelayMax.ds;0
10.146.0.131;29;owDelayMax.ds;0
10.146.0.131;30;owDelayMax.ds;0
10.146.0.131;31;owDelayMax.ds;0
10.146.0.131;32;owDelayMax.ds;0
10.146.0.131;33;owDelayMax.ds;0
10.146.0.131;34;owDelayMax.ds;0
10.146.0.131;35;owDelayMax.ds;5
10.146.0.131;36;owDelayMax.ds;5
10.146.0.131;37;owDelayMax.ds;4
10.146.0.131;38;owDelayMax.ds;4
10.146.0.131;39;owDelayMax.ds;4
10.146.0.131;40;owDelayMax.ds;2
10.146.0.131;41;owDelayMax.ds;4
10.146.0.131;42;owDelayMax.ds;4
10.146.0.131;43;owDelayMax.ds;2
10.146.0.131;44;owDelayMax.ds;3
10.146.0.131;45;owDelayMax.ds;11
10.146.0.131;46;owDelayMax.ds;2
10.146.0.131;47;owDelayMax.ds;11
10.146.0.131;48;owDelayMax.ds;4
10.146.0.131;49;owDelayMax.ds;4
10.146.0.131;50;owDelayMax.ds;4
10.146.0.131;51;owDelayMax.ds;0
10.146.0.131;52;owDelayMax.ds;0
10.146.0.131;53;owDelayMax.ds;0
10.146.0.131;54;owDelayMax.ds;0
10.146.0.131;55;owDelayMax.ds;0
10.146.0.131;56;owDelayMax.ds;0
10.146.0.131;57;owDelayMax.ds;0
10.146.0.131;58;owDelayMax.ds;0
10.146.0.131;59;owDelayMax.ds;0
10.146.0.131;60;owDelayMax.ds;0
10.146.0.131;61;owDelayMax.ds;0
10.146.0.131;62;owDelayMax.ds;0
10.146.0.131;63;owDelayMax.ds;0
10.146.0.131;64;owDelayMax.ds;0
10.146.0.131;65;owDelayMax.ds;0
10.146.0.131;66;owDelayMax.ds;0
10.146.0.131;67;owDelayMax.ds;0
10.146.0.131;68;owDelayMax.ds;0
10.146.0.131;69;owDelayMax.ds;0
10.146.0.131;70;owDelayMax.ds;0
10.146.0.131;71;owDelayMax.ds;0
10.146.0.131;72;owDelayMax.ds;0
10.146.0.131;73;owDelayMax.ds;0
10.146.0.131;74;owDelayMax.ds;0
10.146.0.131;75;owDelayMax.ds;0
10.146.0.131;76;owDelayMax.ds;0
10.146.0.131;77;owDelayMax.ds;0
10.146.0.131;78;owDelayMax.ds;0
10.146.0.131;79;owDelayMax.ds;0
10.146.0.131;80;owDelayMax.ds;0
10.146.0.131;81;owDelayMax.ds;0
10.146.0.131;82;owDelayMax.ds;0
10.146.0.131;83;owDelayMax.ds;0
10.146.0.131;84;owDelayMax.ds;0
10.146.0.131;85;owDelayMax.ds;0
10.146.0.131;86;owDelayMax.ds;0
10.146.0.131;87;owDelayMax.ds;0
10.146.0.131;88;owDelayMax.ds;0
10.146.0.131;89;owDelayMax.ds;0
10.146.0.131;90;owDelayMax.ds;0
10.146.0.131;91;owDelayMax.ds;0
10.146.0.131;92;owDelayMax.ds;0
10.146.0.131;93;owDelayMax.ds;0
10.146.0.131;94;owDelayMax.ds;0
10.146.0.131;95;owDelayMax.ds;0
10.146.0.131;96;owDelayMax.ds;0
10.146.0.131;97;owDelayMax.ds;0
10.146.0.131;98;owDelayMax.ds;0
10.146.0.131;99;owDelayMax.ds;0
10.146.0.131;100;owDelayMax.ds;0
10.146.0.131;1;owDelayAvg.ds;0
10.146.0.131;2;owDelayAvg.ds;0
10.146.0.131;3;owDelayAvg.ds;0
10.146.0.131;4;owDelayAvg.ds;0
10.146.0.131;5;owDelayAvg.ds;0
10.146.0.131;6;owDelayAvg.ds;0
10.146.0.131;7;owDelayAvg.ds;0
10.146.0.131;8;owDelayAvg.ds;0
10.146.0.131;9;owDelayAvg.ds;0
10.146.0.131;10;owDelayAvg.ds;0
10.146.0.131;11;owDelayAvg.ds;0
10.146.0.131;12;owDelayAvg.ds;0
10.146.0.131;13;owDelayAvg.ds;0
10.146.0.131;14;owDelayAvg.ds;0
10.146.0.131;15;owDelayAvg.ds;0
10.146.0.131;16;owDelayAvg.ds;0
10.146.0.131;17;owDelayAvg.ds;0
10.146.0.131;18;owDelayAvg.ds;0
10.146.0.131;19;owDelayAvg.ds;0
10.146.0.131;20;owDelayAvg.ds;0
10.146.0.131;21;owDelayAvg.ds;0
10.146.0.131;22;owDelayAvg.ds;0
10.146.0.131;23;owDelayAvg.ds;0
10.146.0.131;24;owDelayAvg.ds;0
10.146.0.131;25;owDelayAvg.ds;0
10.146.0.131;26;owDelayAvg.ds;0
10.146.0.131;27;owDelayAvg.ds;0
10.146.0.131;28;owDelayAvg.ds;0
10.146.0.131;29;owDelayAvg.ds;0
10.146.0.131;30;owDelayAvg.ds;0
10.146.0.131;31;owDelayAvg.ds;0
10.146.0.131;32;owDelayAvg.ds;0
10.146.0.131;33;owDelayAvg.ds;0
10.146.0.131;34;owDelayAvg.ds;0
10.146.0.131;35;owDelayAvg.ds;0
10.146.0.131;36;owDelayAvg.ds;0
10.146.0.131;37;owDelayAvg.ds;0
10.146.0.131;38;owDelayAvg.ds;0
10.146.0.131;39;owDelayAvg.ds;0
10.146.0.131;40;owDelayAvg.ds;0
10.146.0.131;41;owDelayAvg.ds;0
10.146.0.131;42;owDelayAvg.ds;0
10.146.0.131;43;owDelayAvg.ds;0
10.146.0.131;44;owDelayAvg.ds;0
10.146.0.131;45;owDelayAvg.ds;0
10.146.0.131;46;owDelayAvg.ds;0
10.146.0.131;47;owDelayAvg.ds;0
10.146.0.131;48;owDelayAvg.ds;0
10.146.0.131;49;owDelayAvg.ds;0
10.146.0.131;50;owDelayAvg.ds;0
10.146.0.131;51;owDelayAvg.ds;0
10.146.0.131;52;owDelayAvg.ds;0
10.146.0.131;53;owDelayAvg.ds;0
10.146.0.131;54;owDelayAvg.ds;0
10.146.0.131;55;owDelayAvg.ds;0
10.146.0.131;56;owDelayAvg.ds;0
10.146.0.131;57;owDelayAvg.ds;0
10.146.0.131;58;owDelayAvg.ds;0
10.146.0.131;59;owDelayAvg.ds;0
10.146.0.131;60;owDelayAvg.ds;0
10.146.0.131;61;owDelayAvg.ds;0
10.146.0.131;62;owDelayAvg.ds;0
10.146.0.131;63;owDelayAvg.ds;0
10.146.0.131;64;owDelayAvg.ds;0
10.146.0.131;65;owDelayAvg.ds;0
10.146.0.131;66;owDelayAvg.ds;0
10.146.0.131;67;owDelayAvg.ds;0
10.146.0.131;68;owDelayAvg.ds;0
10.146.0.131;69;owDelayAvg.ds;0
10.146.0.131;70;owDelayAvg.ds;0
10.146.0.131;71;owDelayAvg.ds;0
10.146.0.131;72;owDelayAvg.ds;0
10.146.0.131;73;owDelayAvg.ds;0
10.146.0.131;74;owDelayAvg.ds;0
10.146.0.131;75;owDelayAvg.ds;0
10.146.0.131;76;owDelayAvg.ds;0
10.146.0.131;77;owDelayAvg.ds;0
10.146.0.131;78;owDelayAvg.ds;0
10.146.0.131;79;owDelayAvg.ds;0
10.146.0.131;80;owDelayAvg.ds;0
10.146.0.131;81;owDelayAvg.ds;0
10.146.0.131;82;owDelayAvg.ds;0
10.146.0.131;83;owDelayAvg.ds;0
10.146.0.131;84;owDelayAvg.ds;0
10.146.0.131;85;owDelayAvg.ds;0
10.146.0.131;86;owDelayAvg.ds;0
10.146.0.131;87;owDelayAvg.ds;0
10.146.0.131;88;owDelayAvg.ds;0
10.146.0.131;89;owDelayAvg.ds;0
10.146.0.131;90;owDelayAvg.ds;0
10.146.0.131;91;owDelayAvg.ds;0
10.146.0.131;92;owDelayAvg.ds;0
10.146.0.131;93;owDelayAvg.ds;0
10.146.0.131;94;owDelayAvg.ds;0
10.146.0.131;95;owDelayAvg.ds;0
10.146.0.131;96;owDelayAvg.ds;0
10.146.0.131;97;owDelayAvg.ds;0
10.146.0.131;98;owDelayAvg.ds;0
10.146.0.131;99;owDelayAvg.ds;0
10.146.0.131;100;owDelayAvg.ds;0
10.146.0.131;1;owJitterMin.sd;3
10.146.0.131;2;owJitterMin.sd;3
10.146.0.131;3;owJitterMin.sd;3
10.146.0.131;4;owJitterMin.sd;3
10.146.0.131;5;owJitterMin.sd;3
10.146.0.131;6;owJitterMin.sd;3
10.146.0.131;7;owJitterMin.sd;3
10.146.0.131;8;owJitterMin.sd;3
10.146.0.131;9;owJitterMin.sd;3
10.146.0.131;10;owJitterMin.sd;3
10.146.0.131;11;owJitterMin.sd;3
10.146.0.131;12;owJitterMin.sd;3
10.146.0.131;13;owJitterMin.sd;3
10.146.0.131;14;owJitterMin.sd;3
10.146.0.131;15;owJitterMin.sd;3
10.146.0.131;16;owJitterMin.sd;3
10.146.0.131;17;owJitterMin.sd;3
10.146.0.131;18;owJitterMin.sd;3
10.146.0.131;19;owJitterMin.sd;0
10.146.0.131;20;owJitterMin.sd;0
10.146.0.131;21;owJitterMin.sd;0
10.146.0.131;22;owJitterMin.sd;0
10.146.0.131;23;owJitterMin.sd;0
10.146.0.131;24;owJitterMin.sd;0
10.146.0.131;25;owJitterMin.sd;0
10.146.0.131;26;owJitterMin.sd;0
10.146.0.131;27;owJitterMin.sd;0
10.146.0.131;28;owJitterMin.sd;0
10.146.0.131;29;owJitterMin.sd;0
10.146.0.131;30;owJitterMin.sd;0
10.146.0.131;31;owJitterMin.sd;0
10.146.0.131;32;owJitterMin.sd;0
10.146.0.131;33;owJitterMin.sd;0
10.146.0.131;34;owJitterMin.sd;0
10.146.0.131;35;owJitterMin.sd;3
10.146.0.131;36;owJitterMin.sd;4
10.146.0.131;37;owJitterMin.sd;3
10.146.0.131;38;owJitterMin.sd;3
10.146.0.131;39;owJitterMin.sd;3
10.146.0.131;40;owJitterMin.sd;3
10.146.0.131;41;owJitterMin.sd;3
10.146.0.131;42;owJitterMin.sd;3
10.146.0.131;43;owJitterMin.sd;3
10.146.0.131;44;owJitterMin.sd;3
10.146.0.131;45;owJitterMin.sd;3
10.146.0.131;46;owJitterMin.sd;3
10.146.0.131;47;owJitterMin.sd;3
10.146.0.131;48;owJitterMin.sd;3
10.146.0.131;49;owJitterMin.sd;3
10.146.0.131;50;owJitterMin.sd;3
10.146.0.131;51;owJitterMin.sd;0
10.146.0.131;52;owJitterMin.sd;0
10.146.0.131;53;owJitterMin.sd;0
10.146.0.131;54;owJitterMin.sd;0
10.146.0.131;55;owJitterMin.sd;0
10.146.0.131;56;owJitterMin.sd;0
10.146.0.131;57;owJitterMin.sd;0
10.146.0.131;58;owJitterMin.sd;0
10.146.0.131;59;owJitterMin.sd;0
10.146.0.131;60;owJitterMin.sd;0
10.146.0.131;61;owJitterMin.sd;0
10.146.0.131;62;owJitterMin.sd;0
10.146.0.131;63;owJitterMin.sd;0
10.146.0.131;64;owJitterMin.sd;0
10.146.0.131;65;owJitterMin.sd;0
10.146.0.131;66;owJitterMin.sd;0
10.146.0.131;67;owJitterMin.sd;0
10.146.0.131;68;owJitterMin.sd;0
10.146.0.131;69;owJitterMin.sd;0
10.146.0.131;70;owJitterMin.sd;0
10.146.0.131;71;owJitterMin.sd;0
10.146.0.131;72;owJitterMin.sd;0
10.146.0.131;73;owJitterMin.sd;0
10.146.0.131;74;owJitterMin.sd;0
10.146.0.131;75;owJitterMin.sd;0
10.146.0.131;76;owJitterMin.sd;0
10.146.0.131;77;owJitterMin.sd;0
10.146.0.131;78;owJitterMin.sd;0
10.146.0.131;79;owJitterMin.sd;0
10.146.0.131;80;owJitterMin.sd;0
10.146.0.131;81;owJitterMin.sd;0
10.146.0.131;82;owJitterMin.sd;0
10.146.0.131;83;owJitterMin.sd;0
10.146.0.131;84;owJitterMin.sd;0
10.146.0.131;85;owJitterMin.sd;0
10.146.0.131;86;owJitterMin.sd;0
10.146.0.131;87;owJitterMin.sd;0
10.146.0.131;88;owJitterMin.sd;0
10.146.0.131;89;owJitterMin.sd;0
10.146.0.131;90;owJitterMin.sd;0
10.146.0.131;91;owJitterMin.sd;0
10.146.0.131;92;owJitterMin.sd;0
10.146.0.131;93;owJitterMin.sd;0
10.146.0.131;94;owJitterMin.sd;0
10.146.0.131;95;owJitterMin.sd;0
10.146.0.131;96;owJitterMin.sd;0
10.146.0.131;97;owJitterMin.sd;0
10.146.0.131;98;owJitterMin.sd;0
10.146.0.131;99;owJitterMin.sd;0
10.146.0.131;100;owJitterMin.sd;0
10.146.0.131;1;owJitterMax.sd;4
10.146.0.131;2;owJitterMax.sd;4
10.146.0.131;3;owJitterMax.sd;4
10.146.0.131;4;owJitterMax.sd;4
10.146.0.131;5;owJitterMax.sd;4
10.146.0.131;6;owJitterMax.sd;5
10.146.0.131;7;owJitterMax.sd;5
10.146.0.131;8;owJitterMax.sd;5
10.146.0.131;9;owJitterMax.sd;5
10.146.0.131;10;owJitterMax.sd;5
10.146.0.131;11;owJitterMax.sd;5
10.146.0.131;12;owJitterMax.sd;5
10.146.0.131;13;owJitterMax.sd;5
10.146.0.131;14;owJitterMax.sd;5
10.146.0.131;15;owJitterMax.sd;5
10.146.0.131;16;owJitterMax.sd;5
10.146.0.131;17;owJitterMax.sd;5
10.146.0.131;18;owJitterMax.sd;5
10.146.0.131;19;owJitterMax.sd;0
10.146.0.131;20;owJitterMax.sd;0
10.146.0.131;21;owJitterMax.sd;0
10.146.0.131;22;owJitterMax.sd;0
10.146.0.131;23;owJitterMax.sd;0
10.146.0.131;24;owJitterMax.sd;0
10.146.0.131;25;owJitterMax.sd;0
10.146.0.131;26;owJitterMax.sd;0
10.146.0.131;27;owJitterMax.sd;0
10.146.0.131;28;owJitterMax.sd;0
10.146.0.131;29;owJitterMax.sd;0
10.146.0.131;30;owJitterMax.sd;0
10.146.0.131;31;owJitterMax.sd;0
10.146.0.131;32;owJitterMax.sd;0
10.146.0.131;33;owJitterMax.sd;0
10.146.0.131;34;owJitterMax.sd;0
10.146.0.131;35;owJitterMax.sd;5
10.146.0.131;36;owJitterMax.sd;5
10.146.0.131;37;owJitterMax.sd;5
10.146.0.131;38;owJitterMax.sd;5
10.146.0.131;39;owJitterMax.sd;5
10.146.0.131;40;owJitterMax.sd;5
10.146.0.131;41;owJitterMax.sd;5
10.146.0.131;42;owJitterMax.sd;5
10.146.0.131;43;owJitterMax.sd;5
10.146.0.131;44;owJitterMax.sd;5
10.146.0.131;45;owJitterMax.sd;5
10.146.0.131;46;owJitterMax.sd;5
10.146.0.131;47;owJitterMax.sd;4
10.146.0.131;48;owJitterMax.sd;5
10.146.0.131;49;owJitterMax.sd;5
10.146.0.131;50;owJitterMax.sd;5
10.146.0.131;51;owJitterMax.sd;0
10.146.0.131;52;owJitterMax.sd;0
10.146.0.131;53;owJitterMax.sd;0
10.146.0.131;54;owJitterMax.sd;0
10.146.0.131;55;owJitterMax.sd;0
10.146.0.131;56;owJitterMax.sd;0
10.146.0.131;57;owJitterMax.sd;0
10.146.0.131;58;owJitterMax.sd;0
10.146.0.131;59;owJitterMax.sd;0
10.146.0.131;60;owJitterMax.sd;0
10.146.0.131;61;owJitterMax.sd;0
10.146.0.131;62;owJitterMax.sd;0
10.146.0.131;63;owJitterMax.sd;0
10.146.0.131;64;owJitterMax.sd;0
10.146.0.131;65;owJitterMax.sd;0
10.146.0.131;66;owJitterMax.sd;0
10.146.0.131;67;owJitterMax.sd;0
10.146.0.131;68;owJitterMax.sd;0
10.146.0.131;69;owJitterMax.sd;0
10.146.0.131;70;owJitterMax.sd;0
10.146.0.131;71;owJitterMax.sd;0
10.146.0.131;72;owJitterMax.sd;0
10.146.0.131;73;owJitterMax.sd;0
10.146.0.131;74;owJitterMax.sd;0
10.146.0.131;75;owJitterMax.sd;0
10.146.0.131;76;owJitterMax.sd;0
10.146.0.131;77;owJitterMax.sd;0
10.146.0.131;78;owJitterMax.sd;0
10.146.0.131;79;owJitterMax.sd;0
10.146.0.131;80;owJitterMax.sd;0
10.146.0.131;81;owJitterMax.sd;0
10.146.0.131;82;owJitterMax.sd;0
10.146.0.131;83;owJitterMax.sd;0
10.146.0.131;84;owJitterMax.sd;0
10.146.0.131;85;owJitterMax.sd;0
10.146.0.131;86;owJitterMax.sd;0
10.146.0.131;87;owJitterMax.sd;0
10.146.0.131;88;owJitterMax.sd;0
10.146.0.131;89;owJitterMax.sd;0
10.146.0.131;90;owJitterMax.sd;0
10.146.0.131;91;owJitterMax.sd;0
10.146.0.131;92;owJitterMax.sd;0
10.146.0.131;93;owJitterMax.sd;0
10.146.0.131;94;owJitterMax.sd;0
10.146.0.131;95;owJitterMax.sd;0
10.146.0.131;96;owJitterMax.sd;0
10.146.0.131;97;owJitterMax.sd;0
10.146.0.131;98;owJitterMax.sd;0
10.146.0.131;99;owJitterMax.sd;0
10.146.0.131;100;owJitterMax.sd;0
10.146.0.131;1;owJitterAvg.sd;4
10.146.0.131;2;owJitterAvg.sd;4
10.146.0.131;3;owJitterAvg.sd;4
10.146.0.131;4;owJitterAvg.sd;4
10.146.0.131;5;owJitterAvg.sd;4
10.146.0.131;6;owJitterAvg.sd;4
10.146.0.131;7;owJitterAvg.sd;4
10.146.0.131;8;owJitterAvg.sd;4
10.146.0.131;9;owJitterAvg.sd;4
10.146.0.131;10;owJitterAvg.sd;4
10.146.0.131;11;owJitterAvg.sd;4
10.146.0.131;12;owJitterAvg.sd;4
10.146.0.131;13;owJitterAvg.sd;4
10.146.0.131;14;owJitterAvg.sd;4
10.146.0.131;15;owJitterAvg.sd;4
10.146.0.131;16;owJitterAvg.sd;4
10.146.0.131;17;owJitterAvg.sd;4
10.146.0.131;18;owJitterAvg.sd;4
10.146.0.131;19;owJitterAvg.sd;0
10.146.0.131;20;owJitterAvg.sd;0
10.146.0.131;21;owJitterAvg.sd;0
10.146.0.131;22;owJitterAvg.sd;0
10.146.0.131;23;owJitterAvg.sd;0
10.146.0.131;24;owJitterAvg.sd;0
10.146.0.131;25;owJitterAvg.sd;0
10.146.0.131;26;owJitterAvg.sd;0
10.146.0.131;27;owJitterAvg.sd;0
10.146.0.131;28;owJitterAvg.sd;0
10.146.0.131;29;owJitterAvg.sd;0
10.146.0.131;30;owJitterAvg.sd;0
10.146.0.131;31;owJitterAvg.sd;0
10.146.0.131;32;owJitterAvg.sd;0
10.146.0.131;33;owJitterAvg.sd;0
10.146.0.131;34;owJitterAvg.sd;0
10.146.0.131;35;owJitterAvg.sd;4
10.146.0.131;36;owJitterAvg.sd;4
10.146.0.131;37;owJitterAvg.sd;4
10.146.0.131;38;owJitterAvg.sd;4
10.146.0.131;39;owJitterAvg.sd;4
10.146.0.131;40;owJitterAvg.sd;4
10.146.0.131;41;owJitterAvg.sd;4
10.146.0.131;42;owJitterAvg.sd;4
10.146.0.131;43;owJitterAvg.sd;4
10.146.0.131;44;owJitterAvg.sd;4
10.146.0.131;45;owJitterAvg.sd;4
10.146.0.131;46;owJitterAvg.sd;4
10.146.0.131;47;owJitterAvg.sd;3
10.146.0.131;48;owJitterAvg.sd;3
10.146.0.131;49;owJitterAvg.sd;4
10.146.0.131;50;owJitterAvg.sd;4
10.146.0.131;51;owJitterAvg.sd;0
10.146.0.131;52;owJitterAvg.sd;0
10.146.0.131;53;owJitterAvg.sd;0
10.146.0.131;54;owJitterAvg.sd;0
10.146.0.131;55;owJitterAvg.sd;0
10.146.0.131;56;owJitterAvg.sd;0
10.146.0.131;57;owJitterAvg.sd;0
10.146.0.131;58;owJitterAvg.sd;0
10.146.0.131;59;owJitterAvg.sd;0
10.146.0.131;60;owJitterAvg.sd;0
10.146.0.131;61;owJitterAvg.sd;0
10.146.0.131;62;owJitterAvg.sd;0
